INFO  2023/01/01 16:48:07 WebService           ChkUploadStat        來源:172.16.10.6 172.16.10.6 0001
INFO  2023/01/01 16:48:08 WebService           ChkUploadStat        檢查上傳狀態(2023-01-01):SELECT sn FROM WP_PosToDbDate WHERE ptdDate='2023-01-01'
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      來源:172.16.10.6 172.16.10.6 0001
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      上傳銷售日期:20230101~20230101 取得銷售主檔筆數:52 取得銷售副檔筆數:97
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      刪除POS銷售主檔:DELETE FROM WP_OutStockPos WHERE LEFT(OutStkId,8)>='20230101' AND LEFT(OutStkId,8)<='20230101' AND machId='0001'
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      [{"PayKId":"01","PayKName":"現金","PayAmt":110.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      寫入POS銷售主檔:INSERT INTO WP_OutStockPos(OutStkId,OutStkDate,amount,tax,amtNoneTax,reciptNo,companyId,isTax,isBack,isDel,empId,timeCreate,timeUpdate,memo,memSn,outType,outLeft,payKind,amtCargo,amtCoupon,OutStkTime,PayList,machId,returnReciptNo,discount,discountShare) VALUES ('20230101000100003','2023-01-01','110','5','105','KB87450651','','Y','0','N','0000','2023-01-01','2023-01-01','','','2','0.00','1','0','0','09:18',N'[{"PayKId":"01","PayKName":"現金","PayAmt":110.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]','0001','','0','0')
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      [{"PayKId":"01","PayKName":"現金","PayAmt":685.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      寫入POS銷售主檔:INSERT INTO WP_OutStockPos(OutStkId,OutStkDate,amount,tax,amtNoneTax,reciptNo,companyId,isTax,isBack,isDel,empId,timeCreate,timeUpdate,memo,memSn,outType,outLeft,payKind,amtCargo,amtCoupon,OutStkTime,PayList,machId,returnReciptNo,discount,discountShare) VALUES ('20230101000100005','2023-01-01','685','33','652','KB87450653','','Y','0','N','0000','2023-01-01','2023-01-01','','','2','0.00','1','0','0','09:37',N'[{"PayKId":"01","PayKName":"現金","PayAmt":685.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]','0001','','0','0')
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      [{"PayKId":"01","PayKName":"現金","PayAmt":50.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      寫入POS銷售主檔:INSERT INTO WP_OutStockPos(OutStkId,OutStkDate,amount,tax,amtNoneTax,reciptNo,companyId,isTax,isBack,isDel,empId,timeCreate,timeUpdate,memo,memSn,outType,outLeft,payKind,amtCargo,amtCoupon,OutStkTime,PayList,machId,returnReciptNo,discount,discountShare) VALUES ('20230101000100006','2023-01-01','50','0','50','KB87450654','','Y','0','N','0000','2023-01-01','2023-01-01','','','2','0.00','1','0','0','10:00',N'[{"PayKId":"01","PayKName":"現金","PayAmt":50.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]','0001','','0','0')
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      [{"PayKId":"01","PayKName":"現金","PayAmt":630.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      寫入POS銷售主檔:INSERT INTO WP_OutStockPos(OutStkId,OutStkDate,amount,tax,amtNoneTax,reciptNo,companyId,isTax,isBack,isDel,empId,timeCreate,timeUpdate,memo,memSn,outType,outLeft,payKind,amtCargo,amtCoupon,OutStkTime,PayList,machId,returnReciptNo,discount,discountShare) VALUES ('20230101000100013','2023-01-01','630','27','603','KB87450661','','Y','0','N','0000','2023-01-01','2023-01-01','','','2','0.00','1','0','0','10:36',N'[{"PayKId":"01","PayKName":"現金","PayAmt":630.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]','0001','','0','0')
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      [{"PayKId":"01","PayKName":"現金","PayAmt":190.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]
INFO  2023/01/01 16:48:11 WebService           IntoOutStockPos      寫入POS銷售主檔:INSERT INTO WP_OutStockPos(OutStkId,OutStkDate,amount,tax,amtNoneTax,reciptNo,companyId,isTax,isBack,isDel,empId,timeCreate,timeUpdate,memo,memSn,outType,outLeft,payKind,amtCargo,amtCoupon,OutStkTime,PayList,machId,returnReciptNo,discount,discountShare) VALUES ('20230101000100014','2023-01-01','190','9','181','KB87450662','','Y','0','N','0000','2023-01-01','2023-01-01','','','2','0.00','1','0','0','10:54',N'[{"PayKId":"01","PayKName":"現金","PayAmt":190.0},{"PayKId":"02","PayKName":"信用卡","PayAmt":0.0},{"PayKId":"03","PayKName":"禮券","PayAmt":0.0},{"PayKId":"04","PayKName":"儲值金","PayAmt":0.0}]','0001','','0','0')
