INFO  2023/10/13 15:40:07 WebService           GetPdKind            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:08 WebService           GetPdKind            取得商品類別:SELECT * FROM WP_vPdKindPos
INFO  2023/10/13 15:40:08 WebService           GetProduct           來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:08 WebService           GetProduct           取得商品資料:SELECT * FROM WP_vProductPos WHERE isSale in('0','1')
INFO  2023/10/13 15:40:09 WebService           GetMember            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:09 WebService           GetMember            取得會員資料:SELECT * FROM WP_Member WHERE isStop='N'
INFO  2023/10/13 15:40:09 WebService           GetEmployee          來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:09 WebService           GetEmployee          取得員工資料:SELECT * FROM WP_Employee WHERE isStop='N'
INFO  2023/10/13 15:40:09 WebService           GetPdKind            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:09 WebService           GetPdKind            取得商品類別:SELECT * FROM WP_vPdKindPos
INFO  2023/10/13 15:40:09 WebService           GetPayKind           來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:09 WebService           GetPayKind           取得付款別資料:SELECT * FROM WP_PayKind WHERE isDel='N' AND PayKId not in('01','02','03','04','05')  
INFO  2023/10/13 15:40:36 WebService           GetPdKind            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:36 WebService           GetPdKind            取得商品類別:SELECT * FROM WP_vPdKindPos
INFO  2023/10/13 15:40:37 WebService           GetProduct           來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:37 WebService           GetProduct           取得商品資料:SELECT * FROM WP_vProductPos WHERE isSale in('0','1')
INFO  2023/10/13 15:40:39 WebService           GetMember            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:39 WebService           GetMember            取得會員資料:SELECT * FROM WP_Member WHERE isStop='N'
INFO  2023/10/13 15:40:41 WebService           GetEmployee          來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:41 WebService           GetEmployee          取得員工資料:SELECT * FROM WP_Employee WHERE isStop='N'
INFO  2023/10/13 15:40:41 WebService           GetPdKind            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:41 WebService           GetPdKind            取得商品類別:SELECT * FROM WP_vPdKindPos
INFO  2023/10/13 15:40:42 WebService           GetPayKind           來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:40:42 WebService           GetPayKind           取得付款別資料:SELECT * FROM WP_PayKind WHERE isDel='N' AND PayKId not in('01','02','03','04','05')  
INFO  2023/10/13 15:46:19 WebService           GetPdKind            來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:46:19 WebService           GetPdKind            取得商品類別:SELECT * FROM WP_vPdKindPos
INFO  2023/10/13 15:46:19 WebService           GetProduct           來源:172.16.10.6 172.16.10.6 0001
INFO  2023/10/13 15:46:19 WebService           GetProduct           取得商品資料:SELECT * FROM WP_vProductPos WHERE isSale in('0','1')
